Date,Open,High,Low,Close,Adj Close,Volume
1999-01-29,36.999901,38.799900,35.819901,36.509899,13.944350,586501
1999-02-01,37.189899,37.189899,33.589901,33.589901,12.829107,290401
1999-02-02,31.599899,34.799900,30.999901,32.989899,12.599943,617401
1999-02-03,32.999901,34.249901,32.549900,33.399899,12.756536,264301
1999-02-04,33.199902,33.589901,32.499901,32.749901,12.508281,122500
1999-02-05,32.599899,32.889900,31.249901,32.239899,12.313495,411401
1999-02-08,32.799900,33.249901,32.249901,32.944901,12.582758,274401
1999-02-09,32.999901,32.999901,32.049900,32.419899,12.382241,129100
1999-02-10,32.999901,33.399899,32.599899,32.929901,12.577030,443301
1999-02-11,32.899899,33.199902,32.499901,33.042400,12.619996,1611303
1999-02-12,32.999901,32.999901,32.049900,32.099899,12.260025,123600
1999-02-15,32.799900,33.049900,31.899900,31.899900,12.183638,131700
1999-02-16,31.979900,31.989901,30.999901,31.392401,11.989807,103400
1999-02-17,30.399900,31.799900,30.399900,31.599899,12.069058,65000
1999-02-18,31.989901,32.999901,31.989901,32.249901,12.317313,150200
1999-02-19,31.549900,32.499901,31.549900,32.094898,12.258115,64500
1999-02-22,31.999901,32.199902,31.199900,31.999901,12.221833,1092402
1999-02-23,31.549900,31.649900,30.279900,30.589899,11.683305,203200
1999-02-24,31.899900,33.034901,30.699900,33.034901,12.617134,527701
1999-02-25,34.099899,35.249901,33.519901,33.999901,12.985701,604101
1999-02-26,34.099899,34.169899,33.799900,34.169899,13.050629,292001
1999-03-01,36.719898,38.749901,36.209900,38.249901,14.608913,974802
1999-03-02,null,null,null,null,null,null
1999-03-03,38.499901,41.249901,38.249901,40.109901,15.319311,2267704
1999-03-04,40.069901,40.069901,37.059898,38.657398,14.764549,956002
1999-03-05,38.399899,38.989899,37.699902,38.154900,14.572630,273901
1999-03-08,38.999901,39.949902,37.699902,37.782398,14.430365,160300
1999-03-09,37.249901,37.799900,36.749901,36.784901,14.049380,107900
1999-03-10,37.499901,37.599899,36.699902,36.874901,14.083757,90300
1999-03-11,36.202400,36.949902,35.799900,35.909901,13.715193,47700
1999-03-12,36.979900,38.782398,36.499901,38.782398,14.812294,487701
1999-03-15,40.499901,41.884899,40.499901,41.884899,15.997245,636101
1999-03-16,42.949902,43.549900,41.809898,42.997398,16.422144,797702
1999-03-17,42.799900,42.799900,40.309898,40.609901,15.510280,351801
1999-03-18,null,null,null,null,null,null
1999-03-19,41.399899,41.399899,38.999901,39.414902,15.053868,503201
1999-03-22,39.999901,39.999901,38.549900,39.819901,15.208551,112100
1999-03-23,39.969898,39.999901,38.019901,38.037399,14.527752,84500
1999-03-24,38.259899,38.899899,37.049900,37.217400,14.214566,46700
1999-03-25,null,null,null,null,null,null
1999-03-26,37.489899,37.499901,35.609901,36.672401,14.006416,259301
1999-03-29,null,null,null,null,null,null
1999-03-30,38.499901,38.499901,37.252399,37.252399,14.227939,59200
1999-03-31,37.897400,40.232399,37.699902,40.232399,15.366096,321801
1999-04-01,40.499901,40.499901,38.599899,40.499901,15.468263,181700
1999-04-02,null,null,null,null,null,null
1999-04-05,39.499901,39.499901,37.499901,37.999901,14.513431,147200
1999-04-06,35.999901,36.379902,34.999901,36.119900,13.795402,436601
1999-04-07,36.389900,37.799900,36.249901,36.999901,14.131497,223700
1999-04-08,36.599899,36.999901,36.399899,36.579899,13.971087,72100
1999-04-09,36.099899,36.109901,34.999901,35.107399,13.408686,139100
1999-04-12,33.999901,34.599899,33.549900,34.444901,13.155658,87400
1999-04-13,34.499901,34.549900,33.869900,33.962399,12.971377,77300
1999-04-14,null,null,null,null,null,null
1999-04-15,32.499901,32.749901,31.799900,31.819901,12.153085,78900
1999-04-16,31.819901,34.364899,31.819901,34.359901,13.123196,139000
1999-04-19,32.549900,34.999901,32.299900,34.809898,13.295065,101800
1999-04-20,35.499901,35.989899,34.599899,35.399899,13.520404,127200
1999-04-21,35.749901,36.239899,35.322399,36.199902,13.825953,93600
1999-04-22,36.484901,36.499901,35.399899,35.757401,13.656947,107500
1999-04-23,35.749901,35.899899,34.209900,34.499901,13.176666,169500
1999-04-26,31.999901,33.179901,31.759899,32.979900,12.596128,709301
1999-04-27,null,null,null,null,null,null
1999-04-28,32.699902,32.699902,30.809900,31.804899,12.147353,381101
1999-04-29,32.189899,34.299900,32.149899,33.799900,12.909311,169300
1999-04-30,null,null,null,null,null,null
1999-05-03,36.503399,36.503399,36.503399,36.503399,13.941869,1300
1999-05-04,39.423401,39.423401,39.423401,39.423401,15.057114,8700
1999-05-05,42.576900,42.576900,42.576900,42.576900,16.261545,16200
1999-05-06,49.889900,49.889900,42.844898,44.483898,16.989887,294201
1999-05-07,45.099899,45.789902,41.499901,45.000401,17.187162,1214702
1999-05-10,44.999901,44.999901,42.749901,42.929901,16.396364,127500
1999-05-11,43.499901,43.499901,42.509899,42.974899,16.413549,227400
1999-05-12,43.249901,43.249901,39.749901,40.499901,15.468263,175500
1999-05-13,41.019901,41.999901,40.949902,41.250401,15.754907,194000
1999-05-14,41.289902,41.699902,40.659901,41.069901,15.685970,248800
1999-05-17,41.049900,41.309898,39.549900,39.852901,15.221158,68800
1999-05-18,40.199902,41.349899,40.199902,40.709900,15.548471,84900
1999-05-19,40.799900,40.799900,40.199902,40.205898,15.355977,24600
1999-05-20,40.399899,41.099899,39.839901,40.749901,15.563750,115300
1999-05-21,40.999901,41.329899,40.549900,40.799900,15.582841,150300
1999-05-24,40.849899,40.849899,40.399899,40.399899,15.430069,17500
1999-05-25,40.989899,42.099899,40.799900,41.499901,15.850200,154500
1999-05-26,41.099899,41.149899,40.199902,40.719898,15.552288,84300
1999-05-27,40.199902,41.089901,40.009899,40.299900,15.391882,65500
1999-05-28,39.389900,39.999901,37.499901,39.979900,15.269658,97000
1999-05-31,40.249901,41.389900,40.249901,40.921902,15.629439,93100
1999-06-01,41.199902,41.389900,40.599899,40.984901,15.653505,68000
1999-06-02,40.984901,44.239899,40.984901,41.992401,16.038303,1260202
1999-06-03,41.999901,43.999901,41.499901,43.249901,16.518581,2797506
1999-06-04,43.499901,43.644901,41.999901,43.369900,16.564415,112800
1999-06-07,42.899899,42.999901,41.999901,42.142399,16.095592,24900
1999-06-08,41.499901,41.999901,41.499901,41.999901,16.041168,36300
1999-06-09,42.142399,43.199902,42.142399,42.889400,16.380892,79400
1999-06-10,42.999901,43.489899,42.159901,42.499901,16.232136,61700
1999-06-11,42.249901,42.649899,41.799900,41.999901,16.041168,89700
1999-06-14,39.999901,40.989899,39.549900,40.328899,15.402954,35900
1999-06-15,40.499901,40.499901,39.899899,39.943401,15.255719,48600
1999-06-16,40.219898,40.449902,39.759899,40.089901,15.311675,37800
1999-06-17,40.399899,40.599899,40.099899,40.104900,15.317402,47500
1999-06-18,40.079899,40.219898,39.149899,39.475899,15.077162,89900
1999-06-21,39.999901,41.299900,39.999901,41.187401,15.730842,160400
1999-06-22,41.349899,41.499901,39.999901,40.499901,15.468263,418301
1999-06-23,40.000401,40.824402,40.000401,40.259899,15.376602,47400
1999-06-24,40.119900,42.999901,39.999901,40.791901,15.579789,5668311
1999-06-25,40.749901,41.099899,40.161400,40.330399,15.403527,208500
1999-06-28,41.249901,42.439899,40.999901,40.999901,15.659230,424901
1999-06-29,41.439899,41.569901,40.889900,41.044899,15.676417,369501
1999-06-30,41.449402,41.599899,40.999901,41.169899,15.724155,348301
1999-07-01,41.284901,41.299900,40.549900,40.643902,15.523264,174000
1999-07-02,40.849899,40.849899,39.999901,40.289902,15.388061,638201
1999-07-05,41.499901,41.499901,40.999901,41.449902,16.443293,156500
1999-07-06,41.439899,41.499901,41.310902,41.499901,16.463127,211300
1999-07-07,41.689899,41.899899,41.499901,41.512402,16.468082,110200
1999-07-08,41.549900,41.549900,41.059898,41.209900,16.348080,57900
1999-07-09,41.489399,41.549900,41.019901,41.349899,16.403622,139500
1999-07-12,41.999901,42.249901,41.499901,42.179901,16.732887,324201
1999-07-13,42.249901,42.299900,41.719898,41.952400,16.642630,207900
1999-07-14,41.739899,42.749901,41.299900,42.262901,16.765806,303801
1999-07-15,42.749901,43.499901,41.999901,42.045898,16.679724,321301
1999-07-16,42.099899,42.099899,41.400398,42.022900,16.670597,141600
1999-07-19,42.899899,45.384399,42.899899,45.384399,18.004116,1024702
1999-07-20,45.384399,45.384399,42.999901,43.386902,17.211702,342901
1999-07-21,42.999901,45.899899,42.749901,44.799900,17.772240,563501
1999-07-22,44.760399,45.199902,44.059898,44.269901,17.561987,248000
1999-07-23,44.199902,44.499901,43.769901,44.189899,17.530254,295401
1999-07-26,44.799900,47.368900,44.359901,46.349899,18.387135,626901
1999-07-27,46.299900,46.999901,45.579899,46.599899,18.486303,364401
1999-07-28,46.499901,50.327400,46.499901,50.327400,19.965015,1634103
1999-07-29,50.999901,53.489899,49.002899,51.219898,20.319073,1785704
1999-07-30,51.799900,52.289902,49.999901,51.221901,20.319868,705901
1999-08-02,51.999901,52.999901,51.299900,52.039902,20.644369,830102
1999-08-03,52.489899,52.999901,51.849899,52.549900,20.846687,700601
1999-08-04,52.849899,53.919899,52.849899,53.200401,21.104742,667201
1999-08-05,53.689899,53.729900,51.499901,52.098400,20.667578,322301
1999-08-06,52.449902,52.599899,51.499901,51.569901,20.457918,676901
1999-08-09,52.999901,53.299900,52.699902,53.029900,21.037106,579601
1999-08-10,53.199902,53.199902,49.299900,50.299900,19.954105,636201
1999-08-11,49.109901,51.499901,48.749901,50.647400,20.091961,425901
1999-08-12,50.899899,51.039902,50.499901,50.549900,20.053286,411001
1999-08-13,50.939899,50.949902,47.249901,48.293400,19.158127,734501
1999-08-16,51.999901,52.156399,50.099899,50.507401,20.036425,841202
1999-08-17,50.889900,51.149899,50.399899,50.649899,20.092957,617201
1999-08-18,50.789902,52.479900,50.789902,51.707401,20.512468,822402
1999-08-19,51.949902,52.099899,51.309898,51.402901,20.391672,391501
1999-08-20,51.059898,51.499901,50.109901,50.309898,19.958075,392301
1999-08-23,52.199902,54.249901,51.549900,51.749901,20.529327,292201
1999-08-24,52.899899,53.579899,51.099899,51.999901,20.628502,391801
1999-08-25,51.999901,52.299900,51.499901,51.999901,20.628502,735801
1999-08-26,51.899899,53.289902,51.899899,53.077400,21.055950,367401
1999-08-27,53.249901,53.989899,53.099899,53.749901,21.322735,317901
1999-08-30,54.849899,55.749901,53.749901,53.970901,21.410406,487601
1999-08-31,53.509899,54.499901,52.799900,54.499901,21.620262,169200
1999-09-01,54.299900,54.299900,53.309898,53.499901,21.223557,78600
1999-09-02,53.549900,53.549900,52.324902,52.362400,20.772305,109800
1999-09-03,52.498901,52.824902,51.419899,51.749901,20.529327,354101
1999-09-06,52.699902,53.749901,52.549900,53.692402,21.299929,192400
1999-09-07,53.449902,53.649899,49.749901,50.749901,20.132622,1192402
1999-09-08,51.599899,52.399899,50.749901,51.074902,20.261553,519501
1999-09-09,50.999901,51.049900,49.099899,49.128399,19.489374,266201
1999-09-10,49.499901,49.889900,48.499901,48.799900,19.359053,494701
1999-09-13,null,null,null,null,null,null
1999-09-14,50.549900,50.619900,48.299900,48.499901,19.240040,817502
1999-09-15,48.989899,50.599899,48.899899,49.796902,19.754568,475501
1999-09-16,50.049900,50.199902,49.699902,50.099899,19.874767,446601
1999-09-17,49.999901,52.999901,49.599899,51.248402,20.330381,853002
1999-09-20,52.999901,54.999901,52.999901,54.299900,21.540924,1972004
1999-09-21,54.599899,58.499901,54.599899,57.949902,22.988880,4751909
1999-09-22,58.399899,61.899899,57.499901,60.999901,24.198828,3945508
1999-09-23,61.489899,65.879402,61.299900,65.879402,26.134544,2416005
1999-09-24,65.999901,70.499901,65.499901,69.814903,27.695757,5135010
1999-09-27,74.749802,75.397301,70.264900,72.499901,28.760918,2312945
1999-09-28,70.549896,71.249901,67.499901,69.974899,27.759235,781962
1999-09-29,70.497398,71.499901,67.499901,69.772400,27.678909,317801
1999-09-30,69.974899,69.974899,66.762398,67.499901,26.777397,198800
1999-10-01,68.449898,68.499901,62.749901,63.499901,25.190584,290141
1999-10-04,66.799896,66.799896,59.999901,61.999901,24.595533,314921
1999-10-05,63.499901,66.957397,61.249901,66.957397,26.562180,469781
1999-10-06,66.957397,70.449898,66.499901,68.199898,27.055082,525001
1999-10-07,69.999901,73.499802,69.999901,72.974899,28.949347,647821
1999-10-08,73.249901,74.999802,70.049896,72.999901,28.959259,1017842
1999-10-11,74.049896,77.199898,68.002403,69.749901,27.669975,1166042
1999-10-12,69.999901,70.999901,68.499901,70.497398,27.966513,1175742
1999-10-13,69.999901,71.499901,64.999901,69.349899,27.511293,604841
1999-10-14,69.949898,70.499901,67.449898,68.499901,27.174099,368361
1999-10-15,68.499901,68.749901,63.249901,65.999901,26.182343,1740743
1999-10-18,67.499901,67.499901,60.799900,64.772400,25.695391,907342
1999-10-19,null,null,null,null,null,null
1999-10-20,65.999901,66.999901,65.149902,65.999901,26.182343,306681
1999-10-21,66.249901,66.249901,63.299900,63.999901,25.388937,221680
1999-10-22,62.999901,63.399899,60.599899,61.562401,24.421976,965342
1999-10-25,63.499901,63.599899,56.639900,57.749901,22.909552,772822
1999-10-26,53.499901,62.367401,53.249901,62.367401,24.741316,1008102
1999-10-27,63.499901,63.749901,58.499901,60.899899,24.159155,854962
1999-10-28,60.749901,63.199902,58.749901,58.959900,23.389555,907142
1999-10-29,59.899899,59.999901,54.244900,54.244900,21.519102,1236182
1999-11-01,56.499901,56.949902,49.907398,49.907398,19.798401,731841
1999-11-02,49.899899,53.897400,46.499901,53.897400,21.381247,1252342
1999-11-03,55.899899,58.207401,54.999901,58.207401,23.091036,1253022
1999-11-04,60.749901,60.749901,57.552399,59.749901,23.702950,708981
1999-11-05,60.249901,61.449902,59.749901,60.749901,24.099649,1178922
1999-11-08,null,null,null,null,null,null
1999-11-09,61.799900,61.799900,57.749901,59.799900,23.722788,1054042
1999-11-10,null,null,null,null,null,null
1999-11-11,60.899899,60.899899,57.199902,57.199902,22.691360,306341
1999-11-12,57.499901,57.999901,55.752399,56.249901,22.314493,772382
1999-11-15,57.499901,57.749901,56.499901,56.844898,22.550528,302201
1999-11-16,56.899899,56.999901,55.499901,55.924900,22.185562,716121
1999-11-17,56.399899,57.649899,54.999901,54.999901,21.818609,442121
1999-11-18,55.744900,56.699902,53.749901,55.899899,22.175644,709701
1999-11-19,56.249901,57.389900,56.049900,56.999901,22.612020,1195402
1999-11-22,57.999901,61.557400,57.249901,61.557400,24.419991,1396503
1999-11-23,null,null,null,null,null,null
1999-11-24,61.557400,65.897400,61.557400,65.247398,25.883827,3084486
1999-11-25,65.112396,66.249901,63.499901,63.999901,25.388937,875802
1999-11-26,64.299896,64.299896,62.549900,63.874901,25.339350,819502
1999-11-29,64.944901,65.374901,63.499901,63.999901,25.388937,1259902
1999-11-30,64.249901,64.249901,61.574902,63.499901,25.190584,1019442
1999-12-01,63.999901,67.999901,63.607399,66.099899,26.222013,2852086
1999-12-02,65.249901,67.499901,64.599899,65.002403,25.786631,1233062
1999-12-03,66.099899,66.999901,62.624901,66.749901,26.479868,1475843
1999-12-06,66.999901,68.749901,64.999901,67.934898,26.949959,1905344
1999-12-07,68.249901,68.374901,65.999901,66.249901,26.281523,1197482
1999-12-08,67.449898,71.547401,66.499901,71.249901,28.265026,3959548
1999-12-09,70.749901,73.499802,70.749901,72.199898,28.641897,1837284
1999-12-10,73.399803,75.949898,72.124901,74.252296,29.456091,2823946
1999-12-13,75.499802,80.189796,75.449898,80.189796,31.811506,3173966
1999-12-14,81.999802,86.602303,81.994797,86.602303,34.355373,1516443
1999-12-15,87.999802,88.494797,79.674797,81.999802,32.529545,3339347
1999-12-16,82.499802,85.999802,81.999802,84.249802,33.422127,1860704
1999-12-17,84.749802,86.499802,83.249802,84.274803,33.432037,2499185
1999-12-20,84.999802,91.014801,84.999802,91.014801,36.105827,2282265
1999-12-21,98.294800,98.294800,93.499802,98.294800,38.993813,2713985
1999-12-22,101.449997,106.156998,99.499802,106.156998,42.112782,1642723
1999-12-23,109.949997,114.647003,109.949997,114.647003,45.480778,2970766
1999-12-24,119.949997,122.000000,107.500000,119.000000,47.207615,3238526
1999-12-27,121.000000,123.690002,115.052002,117.449997,46.592735,1654783
1999-12-28,116.250000,121.237000,113.599998,120.000000,47.604332,704081
1999-12-29,121.199997,128.750000,120.550003,125.500000,49.786194,1619663
1999-12-30,126.730003,131.250000,125.500000,130.039993,51.587231,1327583
1999-12-31,null,null,null,null,null,null
2000-01-03,135.000000,140.442001,135.000000,140.442001,55.713734,594201
2000-01-04,149.899994,151.675003,146.750000,151.675003,60.169895,1209102
2000-01-05,151.675003,163.695007,139.542007,149.847000,59.444706,3030726
2000-01-06,154.449997,157.500000,139.550003,146.000000,57.918606,1732363
2000-01-07,142.949997,142.949997,134.322006,134.322006,53.285912,559401
2000-01-10,139.449997,145.067001,132.500000,133.399994,52.920151,1142482
2000-01-11,134.322006,140.500000,124.000000,125.495003,49.784225,934362
2000-01-12,123.577003,129.996994,120.750000,128.500000,50.976295,568441
2000-01-13,129.500000,131.000000,122.500000,123.474998,48.982872,543921
2000-01-14,124.000000,125.250000,120.000000,124.000000,49.191135,835122
2000-01-17,129.619995,133.917007,129.619995,133.917007,53.125237,227440
2000-01-18,136.750000,140.500000,131.949997,137.500000,54.546608,1053462
2000-01-19,137.800003,141.250000,137.000000,138.750000,55.042496,842162
2000-01-20,139.899994,142.449997,138.750000,139.774994,55.449116,620941
2000-01-21,140.000000,150.955002,137.500000,150.955002,59.884251,2955926
2000-01-24,160.000000,163.029999,153.750000,163.029999,64.674461,650181
2000-01-25,166.975006,176.070007,166.975006,176.070007,69.847473,765542
2000-01-26,352.139008,352.139008,352.139008,352.139008,139.694519,0
2000-01-27,188.699997,190.154999,187.475006,190.154999,75.435020,339841
2000-01-28,205.365005,205.365005,202.399994,205.365005,81.468864,1516863
2000-01-31,214.949997,221.792007,188.936996,198.750000,78.844681,3417587
2000-02-01,201.050003,214.647003,200.600006,214.647003,85.151054,3236766
2000-02-02,222.500000,231.817001,222.500000,231.817001,91.962433,2038344
2000-02-03,240.000000,249.949997,238.500000,249.000000,98.778984,2405525
2000-02-04,250.000000,268.916992,250.000000,263.446991,104.510132,2163364
2000-02-07,267.502014,274.498993,257.498993,259.998993,103.142303,1745343
2000-02-08,259.498993,264.998993,241.250000,246.186996,97.663048,1621863
2000-02-09,250.000000,265.878998,250.000000,259.998993,103.142303,2050084
2000-02-10,262.799011,280.796997,258.748993,280.796997,111.392929,2421225
2000-02-11,292.498993,303.259003,287.998993,303.259003,120.303665,1950424
2000-02-14,309.248993,327.519012,307.498993,327.519012,129.927658,2058724
2000-02-15,327.519012,353.718994,311.248993,353.718994,140.321320,1667783
2000-02-16,367.498993,382.014008,362.498993,382.014008,151.545990,265921
2000-02-17,412.574005,412.574005,412.574005,412.574005,163.669235,134520
2000-02-18,445.579010,445.579010,445.579010,445.579010,176.762436,616081
2000-02-21,481.223999,481.223999,454.998993,481.199005,190.892914,4689629
2000-02-22,481.223999,489.998993,442.704010,442.704010,175.621887,1177862
2000-02-23,407.289001,414.898987,407.289001,407.289001,161.572678,379781
2000-02-24,389.998993,389.998993,374.707001,374.707001,148.647308,176320
2000-02-25,344.731995,357.449005,344.731995,344.731995,136.756134,2424285
2000-02-28,337.498993,358.998993,317.153992,347.248993,137.754639,4632009
